,title,rating,ratings_total,price,link,category
62,Chobani Plain Nonfat Greek Yogurt - 5.3oz,4.7,235.0,1.29,https://www.target.com/p/chobani-plain-nonfat-greek-yogurt-5-3oz/-/A-23974732,Health
63,Listerine Total Care Fresh Mint Anticavity Mouthwash for Bad Breath and Enamel Strength - 33.8 fl oz,,,7.59,https://www.target.com/p/listerine-total-care-fresh-mint-anticavity-mouthwash-for-bad-breath-and-enamel-strength-33-8-fl-oz/-/A-12746784,Health
64,Chobani Flip S&#39;mores Sweet Vanilla Low Fat Greek Yogurt - 4.5oz,4.7,408.0,1.49,https://www.target.com/p/chobani-flip-s-39-mores-sweet-vanilla-low-fat-greek-yogurt-4-5oz/-/A-51393466,Health
65,Reach Toothcare Set - Trial Size - 0.85oz,4.6,314.0,1.79,https://www.target.com/p/reach-toothcare-set-trial-size-0-85oz/-/A-51221368,Health
66,"CeraVe Face Renewing SA Cleanser, Salicylic Acid Cleanser - 8oz",4.6,3758.0,11.49,https://www.target.com/p/cerave-face-renewing-sa-cleanser-salicylic-acid-cleanser-8oz/-/A-16600971,Health
67,Chobani Vanilla Blended Nonfat Greek Yogurt - 32oz,4.7,1521.0,5.79,https://www.target.com/p/chobani-vanilla-blended-nonfat-greek-yogurt-32oz/-/A-13173297,Health
68,Puffs Plus Lotion with Scent of VICKS Facial Tissue - 4pk/48ct,,,6.99,https://www.target.com/p/puffs-plus-lotion-with-scent-of-vicks-facial-tissue-4pk-48ct/-/A-80597500,Health
69,Kids&#39; 3pk Vibrant Gloves - Cat &#38; Jack&#8482; Pink/Purple/Black,4.8,64.0,5.0,https://www.target.com/p/kids-39-3pk-vibrant-gloves-cat-38-jack-8482-pink-purple-black/-/A-85280234,Health
70,Children's Mucinex Multi-Symptom Cold Relief Liquid - Dextromethorphan - Very Berry - 4 fl oz,4.5,316.0,10.19,https://www.target.com/p/children-s-mucinex-multi-symptom-cold-relief-liquid-dextromethorphan-very-berry-4-fl-oz/-/A-13349483,Health
71,Carefree Thong Pantiliners with Wings - Unscented - 49ct,4.7,257.0,3.59,https://www.target.com/p/carefree-thong-pantiliners-with-wings-unscented-49ct/-/A-13404614,Health
72,Children's Mucinex Multi-Symptom Cold Relief Liquid - Dextromethorphan - Very Berry - 4 fl oz,4.5,316.0,10.19,https://www.target.com/p/children-s-mucinex-multi-symptom-cold-relief-liquid-dextromethorphan-very-berry-4-fl-oz/-/A-13349483,Health
73,Carefree Thong Pantiliners with Wings - Unscented - 49ct,4.7,257.0,3.59,https://www.target.com/p/carefree-thong-pantiliners-with-wings-unscented-49ct/-/A-13404614,Health
74,Facial Tissue Pocket Packs - 8pk/10ct - up &#38; up&#8482;,,,1.99,https://www.target.com/p/facial-tissue-pocket-packs-8pk-10ct-up-38-up-8482/-/A-15394698,Health
75,Chobani Flip Key Lime Crumble Low Fat Greek Yogurt - 4.5oz,4.8,400.0,1.49,https://www.target.com/p/chobani-flip-key-lime-crumble-low-fat-greek-yogurt-4-5oz/-/A-14990487,Health
76,Loperamide Anti-Diarrheal Caplets - 24ct - up &#38; up&#8482;,4.6,593.0,2.99,https://www.target.com/p/loperamide-anti-diarrheal-caplets-24ct-up-38-up-8482/-/A-78809748,Health
77,Colgate Kids Toothbrush Value Pack - Extra Soft - Ocean Explorer - 4ct,4.7,910.0,1.99,https://www.target.com/p/colgate-kids-toothbrush-value-pack-extra-soft-ocean-explorer-4ct/-/A-75563150,Health
78,Firefly Light-Up Timer Toothbrushes - 2pk (Soft),4.4,759.0,2.99,https://www.target.com/p/firefly-light-up-timer-toothbrushes-2pk-soft/-/A-14071887,Health
79,Tree Hut Holiday Cheer Shea Sugar Body Scrub - 18oz,4.4,57.0,8.0,https://www.target.com/p/tree-hut-holiday-cheer-shea-sugar-body-scrub-18oz/-/A-85954044,Health
80,Kleenex Cooling Lotion Facial Tissue - 45ct,4.7,6199.0,1.69,https://www.target.com/p/kleenex-cooling-lotion-facial-tissue-45ct/-/A-13764297,Health
81,Steripod Clip-On Toothbrush Cover - Trial Size - 2pk,4.5,980.0,5.89,https://www.target.com/p/steripod-clip-on-toothbrush-cover-trial-size-2pk/-/A-15346581,Health
82,Halls Cough Drops - Honey Lemon - 80ct,4.8,317.0,3.79,https://www.target.com/p/halls-cough-drops-honey-lemon-80ct/-/A-14688252,Health
83,Mrs. Meyer&#39;s Clean Day Holiday Hand Soap - Peppermint - 12.5 fl oz,4.5,71.0,4.99,https://www.target.com/p/mrs-meyer-39-s-clean-day-holiday-hand-soap-peppermint-12-5-fl-oz/-/A-86823841,Health
84,Danimals Strawberry Kids&#39; Smoothies - 6ct/3.1 fl oz Bottles,4.7,558.0,3.69,https://www.target.com/p/danimals-strawberry-kids-39-smoothies-6ct-3-1-fl-oz-bottles/-/A-13130555,Health
85,"Children's Dimetapp Day/Night Cold, Cough & Congestion Relief Liquid - Dextromethorphan - Grape Flavor - 4 fl oz/2pk",4.7,334.0,10.19,https://www.target.com/p/children-s-dimetapp-day-night-cold-cough-congestion-relief-liquid-dextromethorphan-grape-flavor-4-fl-oz-2pk/-/A-16194926,Health
86,Ricola Max Throat Care Drops - Cherry - 34ct,4.1,39.0,4.49,https://www.target.com/p/ricola-max-throat-care-drops-cherry-34ct/-/A-86217753,Health
87,Little Remedies Saline Nasal Mist for Babies Stuffy Noses - 3 fl oz,4.8,676.0,5.39,https://www.target.com/p/little-remedies-saline-nasal-mist-for-babies-stuffy-noses-3-fl-oz/-/A-11199183,Health
88,Tampax Pearl Tampons Regular/Super Absorbency with LeakGuard Braid -Duo Pack - Unscented - 34ct,4.7,2757.0,7.99,https://www.target.com/p/tampax-pearl-tampons-regular-super-absorbency-with-leakguard-braid-duo-pack-unscented-34ct/-/A-46793820,Health
89,ACT Mint Fluoride Rinse - 18 fl oz,4.8,691.0,4.29,https://www.target.com/p/act-mint-fluoride-rinse-18-fl-oz/-/A-11146826,Health
90,Carefree Acti-Fresh Regular Pantiliners To Go - Unscented - 54ct,4.5,11209.0,4.99,https://www.target.com/p/carefree-acti-fresh-regular-pantiliners-to-go-unscented-54ct/-/A-14013688,Health
91,Mixed Berry Lowfat Kids&#39; Yogurt - 4ct/3.5oz Pouches - Good &#38; Gather&#8482;,4.7,206.0,3.99,https://www.target.com/p/mixed-berry-lowfat-kids-39-yogurt-4ct-3-5oz-pouches-good-38-gather-8482/-/A-54682580,Health
92,Vicks BabyRub Chest Rub Soothing Ointment - 1.76oz,4.7,648.0,6.49,https://www.target.com/p/vicks-babyrub-chest-rub-soothing-ointment-1-76oz/-/A-14088834,Health
93,Organic Whole Grain Strawberry Fruit &#38; Grain Bars - 6ct - Good &#38; Gather&#8482;,4.7,765.0,2.99,https://www.target.com/p/organic-whole-grain-strawberry-fruit-38-grain-bars-6ct-good-38-gather-8482/-/A-54515189,Health
94,Daytime Cold &#38; Flu Relief Softgels - 24ct - up &#38; up&#8482;,4.7,420.0,6.99,https://www.target.com/p/daytime-cold-38-flu-relief-softgels-24ct-up-38-up-8482/-/A-11003529,Health
95,Flushable Cleansing Cloths - 16ct - up &#38; up&#8482;,,,1.19,https://www.target.com/p/flushable-cleansing-cloths-16ct-up-38-up-8482/-/A-21500091,Health
96,Tampax Pearl Triple Pack with Super/Super Plus/Ultra Absorbency Unscented Plastic Tampons - 34ct,4.7,2596.0,7.99,https://www.target.com/p/tampax-pearl-triple-pack-with-super-super-plus-ultra-absorbency-unscented-plastic-tampons-34ct/-/A-75663439,Health
97,Stonyfield Organic Whole Milk Strawberry Beet Berry Kids&#39; Yogurt - 4ct/3.7oz Pouches,4.8,198.0,6.29,https://www.target.com/p/stonyfield-organic-whole-milk-strawberry-beet-berry-kids-39-yogurt-4ct-3-7oz-pouches/-/A-15121683,Health
98,Carefree Acti-Fresh Regular Pantiliners To Go - Unscented - 20ct,4.5,10605.0,0.99,https://www.target.com/p/carefree-acti-fresh-regular-pantiliners-to-go-unscented-20ct/-/A-14013687,Health
99,Mrs. Meyer&#39;s Clean Day Holiday Hand Soap - Iowa Pine - 12.5 fl oz,4.7,117.0,4.99,https://www.target.com/p/mrs-meyer-39-s-clean-day-holiday-hand-soap-iowa-pine-12-5-fl-oz/-/A-86823854,Health
100,Chobani Mixed Berry Blended Low Fat Greek Yogurt - 5.3oz,4.7,253.0,1.29,https://www.target.com/p/chobani-mixed-berry-blended-low-fat-greek-yogurt-5-3oz/-/A-23974730,Health
101,Sensitive Baby Wipes - 192ct - up &#38; up&#8482;,,,4.99,https://www.target.com/p/sensitive-baby-wipes-192ct-up-38-up-8482/-/A-14775029,Health
102,Que Bella Relaxing Lavender Mud Mask - 0.5oz,4.3,541.0,1.99,https://www.target.com/p/que-bella-relaxing-lavender-mud-mask-0-5oz/-/A-13976980,Health
103,Listerine Coolmint Zero Alcohol Mouth Wash - Trial Size - 3.2 fl oz,4.0,3662.0,2.19,https://www.target.com/p/listerine-coolmint-zero-alcohol-mouth-wash-trial-size-3-2-fl-oz/-/A-81385756,Health
104,Stonyfield Organic Kids&#39; Strawberry Banana Yogurt - 4ct/3.5oz Pouches,4.8,199.0,6.29,https://www.target.com/p/stonyfield-organic-kids-39-strawberry-banana-yogurt-4ct-3-5oz-pouches/-/A-15121681,Health
105,Chobani Mangolicious Greek Style Yogurt Drink - 7 fl oz,4.6,222.0,1.99,https://www.target.com/p/chobani-mangolicious-greek-style-yogurt-drink-7-fl-oz/-/A-50905909,Health
106,DenTek Kids Fun Flossers Floss Picks for Kids - 90ct,4.8,1083.0,2.99,https://www.target.com/p/dentek-kids-fun-flossers-floss-picks-for-kids-90ct/-/A-13292817,Health
107,Crest Pro-Health Toothpaste Clean Mint,,,5.99,https://www.target.com/p/crest-pro-health-toothpaste-clean-mint/-/A-13966298,Health
