,product_name,category,rating,ratings_total,price,link
1176,Acacia 8 Bottle Wine Rack -,Furniture,4.5,171.0,40.0,https://www.target.com/p/acacia-8-bottle-wine-rack-threshold-8482/-/A-14617856
1177,Lumarco Woven Bench Natural -,Furniture,4.5,242.0,100.0,https://www.target.com/p/lumarco-woven-bench-natural-opalhouse-8482/-/A-76615522
1178,Storage TV Stand for TVs up to Black ,Furniture,4.3,320.0,60.0,https://www.target.com/p/storage-tv-stand-for-tvs-up-to-70-34-black-room-essentials-8482/-/A-80599658
1180,Lap Desk - Project,Furniture,4.6,84.0,40.0,https://www.target.com/p/lap-desk-project-62-8482/-/A-80705995
1184,Freestanding Wardrobe Black Metal with Natural Wood -,Furniture,4.3,38.0,120.0,https://www.target.com/p/freestanding-wardrobe-black-metal-with-natural-wood-brightroom-8482/-/A-83547837
1185,Single Shelf Garment Rack Black Metal with Natural Wood -,Furniture,4.5,51.0,64.0,https://www.target.com/p/single-shelf-garment-rack-black-metal-with-natural-wood-brightroom-8482/-/A-83548054
1186,Lap Desk - Black/Gold,Furniture,4.9,15.0,29.99,https://www.target.com/p/heyday-8482-lap-desk-black-gold/-/A-86065969
1188,Rattan Round Shelf Natural -,Furniture,4.8,150.0,45.0,https://www.target.com/p/rattan-round-shelf-natural-pillowfort-8482/-/A-80675855
1189,Houdini Wine Vacuum Preserver,Furniture,4.2,30.0,10.99,https://www.target.com/p/houdini-wine-vacuum-preserver/-/A-52360179
1191,Mesh Office Chair Black ,Furniture,4.3,598.0,56.0,https://www.target.com/p/mesh-office-chair-black-room-essentials-8482/-/A-51121198
1193,OXO Vacuum Wine Preserver with Two Stoppers,Furniture,4.7,34.0,18.99,https://www.target.com/p/oxo-vacuum-wine-preserver-with-two-stoppers/-/A-14901114
1194,Storage TV Stand for TVs up to Black ,Furniture,4.3,135.0,50.0,https://www.target.com/p/storage-tv-stand-for-tvs-up-to-43-34-black-room-essentials-8482/-/A-80599661
1195,Small Loring Desk White - Project,Furniture,4.9,24.0,95.0,https://www.target.com/p/small-loring-desk-white-project-62-8482/-/A-82386247
1196,Storage Cube White -,Furniture,4.5,63.0,22.0,https://www.target.com/p/storage-cube-white-brightroom-8482/-/A-83500039
1197,Compact Desk White ,Furniture,4.2,310.0,40.0,https://www.target.com/p/compact-desk-white-room-essentials-8482/-/A-80599656
1198,Olivia Round Pouf Rust - designed with,Furniture,4.4,23.0,60.0,https://www.target.com/p/olivia-round-pouf-rust-opalhouse-8482-designed-with-jungalow-8482/-/A-81842005
1199,Stainless Steel Tree Cookie Cutter -,Kitchen & Dining,4.9,57.0,0.7,https://www.target.com/p/stainless-steel-tree-cookie-cutter-wondershop-8482/-/A-85724645
1200,Stainless Steel Gingerbread Man Cookie Cutter -,Kitchen & Dining,4.7,51.0,0.7,https://www.target.com/p/stainless-steel-gingerbread-man-cookie-cutter-wondershop-8482/-/A-85724649
1201,Stainless Steel Snowflake Cookie Cutter -,Kitchen & Dining,4.8,52.0,0.7,https://www.target.com/p/stainless-steel-snowflake-cookie-cutter-wondershop-8482/-/A-85724625
1202,International Delight French Vanilla Coffee Creamer - 32 fl oz (1qt) Bottle,Kitchen & Dining,4.5,634.0,3.99,https://www.target.com/p/international-delight-french-vanilla-coffee-creamer-32-fl-oz-1qt-bottle/-/A-13540771
1203,Silk Vanilla Almond Creamer - 32 fl oz (1qt) Bottle,Kitchen & Dining,4.7,348.0,4.99,https://www.target.com/p/silk-vanilla-almond-creamer-32-fl-oz-1qt-bottle/-/A-49155555
1204,Stainless Steel Star Cookie Cutter -,Kitchen & Dining,4.9,31.0,0.7,https://www.target.com/p/stainless-steel-star-cookie-cutter-wondershop-8482/-/A-85724619
1205,Stainless Steel Cat Cookie Cutter -,Kitchen & Dining,4.9,44.0,0.7,https://www.target.com/p/stainless-steel-cat-cookie-cutter-wondershop-8482/-/A-85724612
1207,Starbucks Coffee Capsules for Nespresso Vertuo Medium Roast Pike Place 1 box (8 coffee pods),Kitchen & Dining,4.6,391.0,10.99,https://www.target.com/p/starbucks-coffee-capsules-for-nespresso-vertuo-machines-8212-medium-roast-pike-place-roast-8212-1-box-8-coffee-pods/-/A-81279967
1208,White Coffee Filters - 200ct - Market,Kitchen & Dining,4.7,513.0,1.49,https://www.target.com/p/white-coffee-filters-200ct-market-pantry-8482/-/A-52995742
1209,Starbucks Holiday Blend Medium Roast Ground Coffee - 10oz,Kitchen & Dining,4.4,399.0,9.99,https://www.target.com/p/starbucks-holiday-blend-medium-roast-ground-coffee-10oz/-/A-26400934
1210,Starbucks Coffee Capsules for Nespresso Vertuo Blonde Light Roast Veranda 1 box (8 coffee pods),Kitchen & Dining,4.6,1168.0,10.99,https://www.target.com/p/starbucks-coffee-capsules-for-nespresso-vertuo-machines-8212-blonde-light-roast-veranda-blend-8212-1-box-8-coffee-pods/-/A-81280082
1211,Natural Cone #4 Coffee Filters - 40ct - Market,Kitchen & Dining,4.1,252.0,1.99,https://www.target.com/p/natural-cone-4-coffee-filters-40ct-market-pantry-8482/-/A-13283388
1212,Starbucks Coffee Capsules for Nespresso Vertuo Blonde Espresso 1 box (10 espresso pods),Kitchen & Dining,4.7,506.0,10.99,https://www.target.com/p/starbucks-coffee-capsules-for-nespresso-vertuo-machines-8212-blonde-espresso-roast-8212-1-box-10-espresso-pods/-/A-81280074
1214,Starbucks Peppermint Mocha Flavored Light Roast Coffee - 11oz,Kitchen & Dining,4.5,290.0,9.99,https://www.target.com/p/starbucks-peppermint-mocha-flavored-light-roast-coffee-11oz/-/A-50883693
1215,Folgers Classic Medium Roast Ground Coffee - 25.9oz,Kitchen & Dining,4.5,1190.0,10.59,https://www.target.com/p/folgers-classic-medium-roast-ground-coffee-25-9oz/-/A-13397813
1216,Stainless Steel Candy Cane Cookie Cutter -,Kitchen & Dining,4.6,25.0,0.7,https://www.target.com/p/stainless-steel-candy-cane-cookie-cutter-wondershop-8482/-/A-85724610
1217,Stainless Steel Angel Cookie Cutter -,Kitchen & Dining,4.9,27.0,0.7,https://www.target.com/p/stainless-steel-angel-cookie-cutter-wondershop-8482/-/A-85724616
1218,Starbucks Keurig K-Cup Holiday Blend - 22ct/8.9oz - Medium Roast,Kitchen & Dining,4.5,550.0,15.79,https://www.target.com/p/starbucks-keurig-k-cup-holiday-blend-22ct-8-9oz-medium-roast/-/A-79780395
1219,Stainless Steel Santa Cookie Cutter -,Kitchen & Dining,4.9,36.0,0.7,https://www.target.com/p/stainless-steel-santa-cookie-cutter-wondershop-8482/-/A-85724620
1220,Stainless Steel Snowman Cookie Cutter -,Kitchen & Dining,4.9,27.0,0.7,https://www.target.com/p/stainless-steel-snowman-cookie-cutter-wondershop-8482/-/A-85724628
1221,Donuts Original Blend Medium Roast Ground Coffee Bundle - 6ct/12oz,Kitchen & Dining,5.0,1.0,56.99,https://www.target.com/p/dunkin-39-donuts-original-blend-medium-roast-ground-coffee-bundle-6ct-12oz/-/A-87549099
1222,Original Blend Medium Roast Ground Coffee - 12oz,Kitchen & Dining,4.7,544.0,9.39,https://www.target.com/p/dunkin-39-original-blend-medium-roast-ground-coffee-12oz/-/A-13399846
1223,Starbucks Medium Roast Ground Pike Place 100% 1 bag (12 oz.),Kitchen & Dining,4.5,2357.0,9.99,https://www.target.com/p/starbucks-medium-roast-ground-coffee-8212-pike-place-roast-8212-100-arabica-8212-1-bag-12-oz/-/A-12954151
1224,Stainless Steel Heart Cookie Cutter -,Kitchen & Dining,4.5,41.0,0.7,https://www.target.com/p/stainless-steel-heart-cookie-cutter-wondershop-8482/-/A-85724635
1226,3gal Open Vanity Trash Can Black ,Kitchen & Dining,4.8,1019.0,4.0,https://www.target.com/p/3gal-open-vanity-trash-can-black-room-essentials-8482/-/A-75575571
1227,Bustelo Espresso Vacuum-Packed Dark Roast Ground Coffee - 10oz,Kitchen & Dining,4.8,402.0,3.99,https://www.target.com/p/caf-233-bustelo-espresso-vacuum-packed-dark-roast-ground-coffee-10oz/-/A-13740971
1228,Starbucks Coffee Capsules for Nespresso Vertuo Dark Roast Espresso 1 box (10 espresso pods),Kitchen & Dining,4.7,447.0,10.99,https://www.target.com/p/starbucks-coffee-capsules-for-nespresso-vertuo-machines-8212-dark-roast-espresso-roast-8212-1-box-10-espresso-pods/-/A-81280069
1229,Stainless Steel Dog Cookie Cutter -,Kitchen & Dining,4.9,23.0,0.7,https://www.target.com/p/stainless-steel-dog-cookie-cutter-wondershop-8482/-/A-85724613
1230,Starbucks Coffee Capsules for Nespresso Vertuo Medium Roast Single-Origin 1 box (8 coffee pods),Kitchen & Dining,4.6,286.0,10.99,https://www.target.com/p/starbucks-coffee-capsules-for-nespresso-vertuo-machines-8212-medium-roast-single-origin-colombia-8212-1-box-8-coffee-pods/-/A-81280073
1231,Oster DiamondForce 6 Cup Nonstick Electric Rice Cooker - Black,Kitchen & Dining,4.4,1596.0,24.99,https://www.target.com/p/oster-diamondforce-6-cup-nonstick-electric-rice-cooker-black/-/A-50972594
1233,Melitta Natural Brown #4 Coffee Filter 100ct,Kitchen & Dining,4.7,567.0,3.69,https://www.target.com/p/melitta-natural-brown-4-coffee-filter-100ct/-/A-12792420
1234,Starbucks Gingerbread Medium Roast Coffee - 11oz,Kitchen & Dining,4.6,122.0,9.99,https://www.target.com/p/starbucks-gingerbread-medium-roast-coffee-11oz/-/A-85813887
1235,Stainless Steel Stocking Cookie Cutter -,Kitchen & Dining,4.6,16.0,0.7,https://www.target.com/p/stainless-steel-stocking-cookie-cutter-wondershop-8482/-/A-85724652
1236,Starbucks Keurig K-Cup Medium Roast Gingerbread Coffee - 8.1oz,Kitchen & Dining,4.5,191.0,15.79,https://www.target.com/p/starbucks-keurig-k-cup-medium-roast-gingerbread-coffee-8-1oz/-/A-82258829
1237,Starbucks Blonde Light Roast Ground Veranda 100% 1 bag (12 oz.),Kitchen & Dining,4.6,1884.0,9.99,https://www.target.com/p/starbucks-blonde-light-roast-ground-coffee-8212-veranda-blend-8212-100-arabica-8212-1-bag-12-oz/-/A-14072552
1238,Natural Coffee Filters - 100ct - Market,Kitchen & Dining,4.5,193.0,1.49,https://www.target.com/p/natural-coffee-filters-100ct-market-pantry-8482/-/A-52928079
1239,Plastic Wipeable Snowflake Placemat -,Kitchen & Dining,4.5,19.0,2.1,https://www.target.com/p/plastic-wipeable-snowflake-placemat-wondershop-8482/-/A-85724888
1240,Starbucks Medium Roast Ground Breakfast 100% 1 bag (12 oz.),Kitchen & Dining,4.6,870.0,9.99,https://www.target.com/p/starbucks-medium-roast-ground-coffee-8212-breakfast-blend-8212-100-arabica-8212-1-bag-12-oz/-/A-12954148
1241,Silicone Gingerbread Man Spatula with Wood Handle -,Kitchen & Dining,4.6,22.0,1.4,https://www.target.com/p/silicone-gingerbread-man-spatula-with-wood-handle-wondershop-8482/-/A-85724634
1243,3pc Spoon Set ,Kitchen & Dining,4.5,42.0,1.0,https://www.target.com/p/3pc-spoon-set-room-essentials-8482/-/A-85580190
1244,3pc Fork Set Silver ,Kitchen & Dining,4.5,37.0,1.0,https://www.target.com/p/3pc-fork-set-silver-room-essentials-8482/-/A-85580188
1245,Starbucks Dark Roast Ground French 100% 1 bag (12 oz.),Kitchen & Dining,4.7,2040.0,9.99,https://www.target.com/p/starbucks-dark-roast-ground-coffee-8212-french-roast-8212-100-arabica-8212-1-bag-12-oz/-/A-12954142
1246,Cotton Gingerbread Man Kitchen Towel -,Kitchen & Dining,4.2,35.0,2.1,https://www.target.com/p/cotton-gingerbread-man-kitchen-towel-wondershop-8482/-/A-85724614
1247,Starbucks Dark Roast Ground 100% 1 bag (12 oz.),Kitchen & Dining,4.7,1843.0,9.99,https://www.target.com/p/starbucks-dark-roast-ground-coffee-8212-caff-232-verona-8212-100-arabica-8212-1-bag-12-oz/-/A-12954046
1248,12.8oz Earthenware Figural Christmas Christman Tree Mug -,Kitchen & Dining,4.7,49.0,5.0,https://www.target.com/p/12-8oz-earthenware-figural-christmas-christman-tree-mug-wondershop-8482/-/A-85733461
1250,Bustelo Espresso Dark Roast Instant Coffee - 7.05oz,Kitchen & Dining,4.6,475.0,6.99,https://www.target.com/p/caf-233-bustelo-espresso-dark-roast-instant-coffee-7-05oz/-/A-14238757
1251,Silicone ;Be Spatula with Wood Handle -,Kitchen & Dining,4.7,22.0,1.4,https://www.target.com/p/silicone-39-be-merry-39-spatula-with-wood-handle-wondershop-8482/-/A-85724650
1253,3gal Open Vanity Trash Can Gray ,Kitchen & Dining,4.8,825.0,4.0,https://www.target.com/p/3gal-open-vanity-trash-can-gray-room-essentials-8482/-/A-77381709
1254,Starbucks Coffee Capsules for Nespresso Vertuo Dark Roast Single-Origin 1 box (8 coffee pods),Kitchen & Dining,4.7,269.0,10.99,https://www.target.com/p/starbucks-coffee-capsules-for-nespresso-vertuo-machines-8212-dark-roast-single-origin-sumatra-8212-1-box-8-coffee-pods/-/A-81279988
1255,Starbucks Dark Roast Ground Espresso 100% 1 bag (12 oz.),Kitchen & Dining,4.6,2954.0,9.99,https://www.target.com/p/starbucks-dark-roast-ground-coffee-8212-espresso-roast-8212-100-arabica-8212-1-bag-12-oz/-/A-12954144
1256,14oz Earthenware Figural Dog Mug -,Kitchen & Dining,4.7,49.0,5.0,https://www.target.com/p/14oz-earthenware-figural-dog-mug-wondershop-8482/-/A-85733474
1257,PaperChef Large Baking Parchment Cups - 60ct,Kitchen & Dining,4.4,374.0,2.19,https://www.target.com/p/paperchef-large-baking-parchment-cups-60ct/-/A-15346642
1258,Silicone Candy Canes Spatula with Wood Handle -,Kitchen & Dining,4.7,20.0,1.4,https://www.target.com/p/silicone-candy-canes-spatula-with-wood-handle-wondershop-8482/-/A-85724658
1259,Cotton Striped Kitchen Towel Red -,Kitchen & Dining,4.5,19.0,2.1,https://www.target.com/p/cotton-striped-kitchen-towel-red-threshold-8482/-/A-86100820
1261,Melitta 4-6cup White Coffee Filters 200ct,Kitchen & Dining,4.7,355.0,1.99,https://www.target.com/p/melitta-4-6cup-white-coffee-filters-200ct/-/A-13218994
1262,Harrington Dinner Fork -,Kitchen & Dining,5.0,5.0,2.0,https://www.target.com/p/harrington-dinner-fork-threshold-8482/-/A-85189766
1263,Pyrex Easy Grab 9. Glass Pie Pan,Kitchen & Dining,4.7,499.0,5.49,https://www.target.com/p/pyrex-easy-grab-9-5-34-glass-pie-pan/-/A-14580725
1264,Melamine Figural Santa Dinner Plate White -,Kitchen & Dining,4.8,25.0,2.1,https://www.target.com/p/melamine-figural-santa-dinner-plate-white-wondershop-8482/-/A-85724893
1265,16oz Stoneware This Is My Christmas Movie Mug -,Kitchen & Dining,4.9,43.0,5.0,https://www.target.com/p/16oz-stoneware-this-is-my-christmas-movie-mug-wondershop-8482/-/A-85759789
1266,Hazelnut Light Roast Coffee - Single Serve Pods - 12ct - Market,Kitchen & Dining,4.5,268.0,3.99,https://www.target.com/p/hazelnut-light-roast-coffee-single-serve-pods-12ct-market-pantry-8482/-/A-53141362
1269,Starbucks Coffee Capsules for Nespresso Vertuo Dark Roast Caffe 1 box (8 coffee pods),Kitchen & Dining,4.8,176.0,10.99,https://www.target.com/p/starbucks-coffee-capsules-for-nespresso-vertuo-machines-8212-dark-roast-caffe-verona-8212-1-box-8-coffee-pods/-/A-83025580
1272,Starbucks Coffee Capsules for Nespresso Vertuo Dark Roast Caffe 1 box (8 coffee pods),Kitchen & Dining,4.8,176.0,10.99,https://www.target.com/p/starbucks-coffee-capsules-for-nespresso-vertuo-machines-8212-dark-roast-caffe-verona-8212-1-box-8-coffee-pods/-/A-83025580
1273,French Vanilla Light Roast Coffee - Single Serve Pods - 12ct - Market,Kitchen & Dining,4.4,233.0,3.99,https://www.target.com/p/french-vanilla-light-roast-coffee-single-serve-pods-12ct-market-pantry-8482/-/A-53141386
1274,Diamond L'Elegance Toothpicks - 250ct,Kitchen & Dining,4.6,221.0,3.39,https://www.target.com/p/diamond-l-elegance-toothpicks-250ct/-/A-14990106
1276,Dash Snowman Mini Waffle Maker - Blue,Kitchen & Dining,4.9,39.0,10.0,https://www.target.com/p/dash-snowman-mini-waffle-maker-blue/-/A-86015332
1277,Keurig Water Filter Cartridge Refills 2pk,Kitchen & Dining,4.7,787.0,7.75,https://www.target.com/p/keurig-water-filter-cartridge-refills-2pk/-/A-14169957
1278,Ball 16oz 12pk Glass Regular Mouth Mason Jar with Lid and Band,Kitchen & Dining,4.8,465.0,10.99,https://www.target.com/p/ball-16oz-12pk-glass-regular-mouth-mason-jar-with-lid-and-band/-/A-12794405
1279,Brita Advanced Replacement Water Filter for Pitchers,Kitchen & Dining,4.7,1704.0,8.99,https://www.target.com/p/brita-advanced-replacement-water-filter-for-pitchers/-/A-10997228
1280,24ct Green Mountain Coffee Caramel Vanilla Cream Keurig K-Cup Coffee Pods Flavored Coffee Light Roast,Kitchen & Dining,4.4,1372.0,15.99,https://www.target.com/p/24ct-green-mountain-coffee-caramel-vanilla-cream-keurig-k-cup-coffee-pods-flavored-coffee-light-roast/-/A-79582232
1281,Snap and Store Small Square Food Storage Container - 5ct/25oz,Kitchen & Dining,4.5,334.0,2.99,https://www.target.com/p/snap-and-store-small-square-food-storage-container-5ct-25oz-up-38-up-8482/-/A-14695614
1282,Ball 64oz Glass Mason Jar with Lid and Band - Wide Mouth (Single Jar),Kitchen & Dining,4.9,347.0,3.99,https://www.target.com/p/ball-64oz-glass-mason-jar-with-lid-and-band-wide-mouth-single-jar/-/A-14712822
1284,Melitta 8-12cup Super Premium Coffee Filters 200ct,Kitchen & Dining,4.8,335.0,2.49,https://www.target.com/p/melitta-8-12cup-super-premium-coffee-filters-200ct/-/A-13219000
1285,Cotton Pug Kitchen Towel -,Kitchen & Dining,4.4,18.0,2.1,https://www.target.com/p/cotton-pug-kitchen-towel-wondershop-8482/-/A-85724631
1287,Starbucks Medium Roast Whole Bean Pike Place 100% 1 bag (12 oz.),Kitchen & Dining,4.5,2343.0,9.99,https://www.target.com/p/starbucks-medium-roast-whole-bean-coffee-8212-pike-place-roast-8212-100-arabica-8212-1-bag-12-oz/-/A-15061751
1288,Hamilton Beach 6-Speed Hand Mixer with Case - White 62632R,Kitchen & Dining,4.5,1368.0,19.99,https://www.target.com/p/hamilton-beach-6-speed-hand-mixer-with-case-white-62632r/-/A-14297451
1289,Starbucks Dark Roast Decaf Ground 100% 1 bag (12 oz.),Kitchen & Dining,4.8,960.0,9.99,https://www.target.com/p/starbucks-dark-roast-decaf-ground-coffee-8212-caff-232-verona-8212-100-arabica-8212-1-bag-12-oz/-/A-12954364
1290,x Drying Mat Dark Gray -,Kitchen & Dining,4.8,28.0,6.0,https://www.target.com/p/18-34-x-24-34-drying-mat-dark-gray-brightroom-8482/-/A-85321755
1291,Snap and Store Small Rectangle Food Storage Container - 5ct/24 fl oz,Kitchen & Dining,4.5,320.0,2.59,https://www.target.com/p/snap-and-store-small-rectangle-food-storage-container-5ct-24-fl-oz-up-38-up-8482/-/A-14695635
1292,"12"" x 17"" Non-Stick Jumbo Cookie Sheet Carbon Steel - Made By",Kitchen & Dining,4.3,381.0,3.5,https://www.target.com/p/12-x-17-non-stick-jumbo-cookie-sheet-carbon-steel-made-by-design-8482/-/A-53118950
1293,Naturally Flavored Caramel Macchiato Light Roast Ground Coffee - 12oz,Kitchen & Dining,4.3,399.0,6.99,https://www.target.com/p/naturally-flavored-caramel-macchiato-light-roast-ground-coffee-12oz-good-38-gather-8482/-/A-78613361
1294,Green Mountain Coffee Holiday Blend Keurig K-Cup Coffee Pods - Medium Roast - 24ct,Kitchen & Dining,4.3,375.0,15.99,https://www.target.com/p/green-mountain-coffee-holiday-blend-keurig-k-cup-coffee-pods-medium-roast-24ct/-/A-79582256
1295,Silicone Tree Spatula with Wood Handle -,Kitchen & Dining,4.8,19.0,1.4,https://www.target.com/p/silicone-tree-spatula-with-wood-handle-wondershop-8482/-/A-85724643
1296,Dash Gingerbread Mini Waffle Maker,Kitchen & Dining,4.8,202.0,10.0,https://www.target.com/p/dash-gingerbread-mini-waffle-maker/-/A-79847992
1297,Squared Straight Fork ,Kitchen & Dining,4.6,9.0,1.0,https://www.target.com/p/squared-straight-fork-room-essentials-8482/-/A-85189944
1298,Snap and Store Medium Round Bowl Food Storage Container - 3ct/48 fl oz,Kitchen & Dining,4.6,231.0,2.59,https://www.target.com/p/snap-and-store-medium-round-bowl-food-storage-container-3ct-48-fl-oz-up-38-up-8482/-/A-75663610
1299,Nescafe Clasico Dark Roast Coffee - 7oz,Kitchen & Dining,4.7,234.0,6.69,https://www.target.com/p/nescafe-clasico-dark-roast-coffee-7oz/-/A-13481368
1300,Starbucks Keurig K-Cup Light Roast Coffee Flavored Naturally 100% 1 box (22 pods),Kitchen & Dining,4.3,482.0,15.79,https://www.target.com/p/starbucks-keurig-k-cup-light-roast-coffee-pods-8212-flavored-coffee-8212-caramel-8212-naturally-flavored-8212-100-arabica-8212-1-box-22-pods/-/A-79577650
1301,Crock-Pot 6qt Programmable Carry Slow Cooker Black SCCPVLF605-B,Kitchen & Dining,4.2,939.0,49.99,https://www.target.com/p/crock-pot-6qt-programmable-cook-38-carry-slow-cooker-black-sccpvlf605-b/-/A-13697382
1302,Glass Oil Pour Bottle Clear - Made By,Kitchen & Dining,4.6,452.0,4.0,https://www.target.com/p/glass-oil-pour-bottle-clear-made-by-design-8482/-/A-82454097
1303,Green Mountain Coffee Half-Caff Keurig K-Cup Coffee Pods - Medium Roast - 24ct,Kitchen & Dining,4.6,917.0,15.99,https://www.target.com/p/green-mountain-coffee-half-caff-keurig-k-cup-coffee-pods-medium-roast-24ct/-/A-79582257
1304,McCafe Premium Roast Keurig K-Cup Coffee Pods - Medium Roast - 24ct,Kitchen & Dining,4.5,898.0,15.69,https://www.target.com/p/mccafe-premium-roast-keurig-k-cup-coffee-pods-medium-roast-24ct/-/A-79586018
